STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USW00094741,"TETERBORO AIRPORT, NJ US",8/28/2022,0,,,,83,73
USW00094741,"TETERBORO AIRPORT, NJ US",8/29/2022,0,,,,90,74
USW00094741,"TETERBORO AIRPORT, NJ US",8/30/2022,0.2,,,,89,73
USW00094741,"TETERBORO AIRPORT, NJ US",8/31/2022,0.01,,,,85,67
USW00094741,"TETERBORO AIRPORT, NJ US",9/1/2022,0,,,,86,62
USW00094741,"TETERBORO AIRPORT, NJ US",9/2/2022,0,,,,79,57
USW00094741,"TETERBORO AIRPORT, NJ US",9/3/2022,0,,,,82,59
USW00094741,"TETERBORO AIRPORT, NJ US",9/4/2022,0,,,,87,69
USW00094741,"TETERBORO AIRPORT, NJ US",9/5/2022,0.02,,,,89,71
USW00094741,"TETERBORO AIRPORT, NJ US",9/6/2022,0.72,,,,78,66
USW00094741,"TETERBORO AIRPORT, NJ US",9/7/2022,0.01,,,,72,65
USW00094741,"TETERBORO AIRPORT, NJ US",9/8/2022,0,,,,79,62
USW00094741,"TETERBORO AIRPORT, NJ US",9/9/2022,0,,,,80,60
USW00094741,"TETERBORO AIRPORT, NJ US",9/10/2022,0,,,,85,58
USW00094741,"TETERBORO AIRPORT, NJ US",9/11/2022,0.26,,,,79,67
USW00094741,"TETERBORO AIRPORT, NJ US",9/12/2022,1.05,,,,85,67
USW00094741,"TETERBORO AIRPORT, NJ US",9/13/2022,0.46,,,,86,65
USW00094741,"TETERBORO AIRPORT, NJ US",9/14/2022,0,,,,83,58
USW00094741,"TETERBORO AIRPORT, NJ US",9/15/2022,0,,,,75,54
USW00094741,"TETERBORO AIRPORT, NJ US",9/16/2022,0,,,,78,50
USW00094741,"TETERBORO AIRPORT, NJ US",9/17/2022,0,,,,75,63
USW00094741,"TETERBORO AIRPORT, NJ US",9/18/2022,0,,,,83,67
USW00094741,"TETERBORO AIRPORT, NJ US",9/19/2022,0,,,,85,68
USW00094741,"TETERBORO AIRPORT, NJ US",9/20/2022,0,,,,79,67
USW00094741,"TETERBORO AIRPORT, NJ US",9/21/2022,0,,,,80,62
USW00094741,"TETERBORO AIRPORT, NJ US",9/22/2022,0,,,,75,57
USW00094741,"TETERBORO AIRPORT, NJ US",9/23/2022,0,,,,63,51
USW00094741,"TETERBORO AIRPORT, NJ US",9/24/2022,0,,,,69,49
USW00094741,"TETERBORO AIRPORT, NJ US",9/25/2022,0,,,,72,59
USW00094741,"TETERBORO AIRPORT, NJ US",9/26/2022,0,,,,74,58
USW00094741,"TETERBORO AIRPORT, NJ US",9/27/2022,0,,,,70,59
USW00094741,"TETERBORO AIRPORT, NJ US",9/28/2022,0,,,,69,53
USW00094741,"TETERBORO AIRPORT, NJ US",9/29/2022,0,,,,67,50
USW00094741,"TETERBORO AIRPORT, NJ US",9/30/2022,0,,,,62,50
USW00094741,"TETERBORO AIRPORT, NJ US",10/1/2022,0.4,,,,60,52
USW00094741,"TETERBORO AIRPORT, NJ US",10/2/2022,0,,,,61,52
USW00094741,"TETERBORO AIRPORT, NJ US",10/3/2022,0.26,,,,53,48
USW00094741,"TETERBORO AIRPORT, NJ US",10/4/2022,1.87,,,,53,44
USW00094741,"TETERBORO AIRPORT, NJ US",10/5/2022,0.58,,,,59,52
USW00094741,"TETERBORO AIRPORT, NJ US",10/6/2022,0,,,,77,50
USW00094741,"TETERBORO AIRPORT, NJ US",10/7/2022,0.01,,,,77,52
USW00094741,"TETERBORO AIRPORT, NJ US",10/8/2022,0.01,,,,59,42
USW00094741,"TETERBORO AIRPORT, NJ US",10/9/2022,0,,,,63,37
USW00094741,"TETERBORO AIRPORT, NJ US",10/10/2022,0,,,,69,43
USW00094741,"TETERBORO AIRPORT, NJ US",10/11/2022,0,,,,75,45
USW00094741,"TETERBORO AIRPORT, NJ US",10/12/2022,0,,,,73,46
USW00094741,"TETERBORO AIRPORT, NJ US",10/13/2022,0.79,,,,73,53
USW00094741,"TETERBORO AIRPORT, NJ US",10/14/2022,0.13,,,,68,49
USW00094741,"TETERBORO AIRPORT, NJ US",10/15/2022,0,,,,70,42
USW00094741,"TETERBORO AIRPORT, NJ US",10/16/2022,0,,,,68,47
USW00094741,"TETERBORO AIRPORT, NJ US",10/17/2022,0.26,,,,67,51
USW00094741,"TETERBORO AIRPORT, NJ US",10/18/2022,0,,,,57,42
USW00094741,"TETERBORO AIRPORT, NJ US",10/19/2022,0,,,,56,36
USW00094741,"TETERBORO AIRPORT, NJ US",10/20/2022,0,,,,61,37
USW00094741,"TETERBORO AIRPORT, NJ US",10/21/2022,0,,,,65,37
USW00094741,"TETERBORO AIRPORT, NJ US",10/22/2022,0,,,,68,39
USW00094741,"TETERBORO AIRPORT, NJ US",10/23/2022,0.03,,,,62,49
USW00094741,"TETERBORO AIRPORT, NJ US",10/24/2022,0.88,,,,61,54
USW00094741,"TETERBORO AIRPORT, NJ US",10/25/2022,0.03,,,,72,60
USW00094741,"TETERBORO AIRPORT, NJ US",10/26/2022,0.01,,,,76,58
USW00094741,"TETERBORO AIRPORT, NJ US",10/27/2022,0,,,,66,48
USW00094741,"TETERBORO AIRPORT, NJ US",10/28/2022,0,,,,59,43
USW00094741,"TETERBORO AIRPORT, NJ US",10/29/2022,0,,,,62,36
USW00094741,"TETERBORO AIRPORT, NJ US",10/30/2022,0,,,,66,34
USW00094741,"TETERBORO AIRPORT, NJ US",10/31/2022,0.1,,,,65,42
USW00094741,"TETERBORO AIRPORT, NJ US",11/1/2022,0.14,,,,69,57
USW00094741,"TETERBORO AIRPORT, NJ US",11/2/2022,0,,,,71,50
USW00094741,"TETERBORO AIRPORT, NJ US",11/3/2022,0,,,,69,45
USW00094741,"TETERBORO AIRPORT, NJ US",11/4/2022,0,,,,73,44
USW00094741,"TETERBORO AIRPORT, NJ US",11/5/2022,0,,,,77,55
USW00094741,"TETERBORO AIRPORT, NJ US",11/6/2022,0.01,,,,78,61
USW00094741,"TETERBORO AIRPORT, NJ US",11/7/2022,0.02,,,,78,52
USW00094741,"TETERBORO AIRPORT, NJ US",11/8/2022,0,,,,59,44
USW00094741,"TETERBORO AIRPORT, NJ US",11/9/2022,0,,,,56,37
USW00094741,"TETERBORO AIRPORT, NJ US",11/10/2022,0,,,,70,38
USW00094741,"TETERBORO AIRPORT, NJ US",11/11/2022,0.81,,,,72,53
USW00094741,"TETERBORO AIRPORT, NJ US",11/12/2022,0.14,,,,70,59
USW00094741,"TETERBORO AIRPORT, NJ US",11/13/2022,0.08,,,,59,39
USW00094741,"TETERBORO AIRPORT, NJ US",11/14/2022,0,,,,46,33
USW00094741,"TETERBORO AIRPORT, NJ US",11/15/2022,0.52,,,,43,29
USW00094741,"TETERBORO AIRPORT, NJ US",11/16/2022,0.3,,,,51,38
USW00094741,"TETERBORO AIRPORT, NJ US",11/17/2022,0,,,,47,35
USW00094741,"TETERBORO AIRPORT, NJ US",11/18/2022,0,,,,44,29
USW00094741,"TETERBORO AIRPORT, NJ US",11/19/2022,0,,,,40,26
USW00094741,"TETERBORO AIRPORT, NJ US",11/20/2022,0,,,,36,26
USW00094741,"TETERBORO AIRPORT, NJ US",11/21/2022,0,,,,42,21
USW00094741,"TETERBORO AIRPORT, NJ US",11/22/2022,0,,,,52,28
USW00094741,"TETERBORO AIRPORT, NJ US",11/23/2022,0,,,,56,28
USW00094741,"TETERBORO AIRPORT, NJ US",11/24/2022,0,,,,52,30
USW00094741,"TETERBORO AIRPORT, NJ US",11/25/2022,0.04,,,,56,37
USW00094741,"TETERBORO AIRPORT, NJ US",11/26/2022,0,,,,57,41
USW00094741,"TETERBORO AIRPORT, NJ US",11/27/2022,0.47,,,,58,38
USW00094741,"TETERBORO AIRPORT, NJ US",11/28/2022,0,,,,56,38
USW00094741,"TETERBORO AIRPORT, NJ US",11/29/2022,0,,,,43,28
USW00094741,"TETERBORO AIRPORT, NJ US",11/30/2022,0.72,,,,60,33
